"key","shark_id","id","datetime","tz_datetime","latitude","longitude"
1,41,"50171","2 April 2016 7:40:32 AM","2 April 2016 7:40:32 AM +0900","32.85542","-74.04894"
1,41,"50170","2 April 2016 3:48:46 AM","2 April 2016 3:48:46 AM +0900","33.09732","-73.75313"
1,41,"50155","1 April 2016 11:32:44 AM","1 April 2016 11:32:44 AM +0900","32.952","-73.59128"
1,41,"50151","1 April 2016 8:45:49 AM","1 April 2016 8:45:49 AM +0900","32.92855","-73.57225"
1,41,"50146","1 April 2016 8:06:25 AM","1 April 2016 8:06:25 AM +0900","32.92338","-73.5765"
1,41,"50144","1 April 2016 6:58:03 AM","1 April 2016 6:58:03 AM +0900","32.91919","-73.57146"
1,41,"50141","1 April 2016 3:57:23 AM","1 April 2016 3:57:23 AM +0900","32.90354","-73.54934"
1,41,"50054","28 March 2016 9:34:57 AM","28 March 2016 9:34:57 AM +0900","34.58095","-70.27446"
1,41,"50036","26 March 2016 8:39:20 AM","26 March 2016 8:39:20 AM +0900","35.67282","-69.70239"
1,41,"50035","26 March 2016 8:10:23 AM","26 March 2016 8:10:23 AM +0900","35.66718","-69.6973"
1,41,"50033","26 March 2016 12:41:56 AM","26 March 2016 12:41:56 AM +0900","35.89958","-69.43682"
1,41,"50027","25 March 2016 10:36:12 AM","25 March 2016 10:36:12 AM +0900","36.46411","-68.8959"
1,41,"50026","25 March 2016 9:48:53 AM","25 March 2016 9:48:53 AM +0900","36.521","-68.78352"
1,41,"50025","25 March 2016 6:38:48 AM","25 March 2016 6:38:48 AM +0900","36.59125","-68.79413"
1,41,"50024","25 March 2016 5:59:13 AM","25 March 2016 5:59:13 AM +0900","36.59911","-68.77014"
1,41,"50011","23 March 2016 2:44:21 PM","23 March 2016 2:44:21 PM +0900","37.47827","-68.69051"
1,41,"50007","23 March 2016 6:50:48 AM","23 March 2016 6:50:48 AM +0900","37.64302","-68.97715"
1,41,"50008","23 March 2016 6:43:40 AM","23 March 2016 6:43:40 AM +0900","37.62809","-69.0458"
1,41,"50006","23 March 2016 3:53:46 AM","23 March 2016 3:53:46 AM +0900","37.66411","-69.20382"
1,41,"50005","23 March 2016 2:15:46 AM","23 March 2016 2:15:46 AM +0900","37.71555","-69.23738"
1,41,"50004","22 March 2016 10:26:00 PM","22 March 2016 10:26:00 PM +0900","37.77082","-69.46354"
1,41,"50002","22 March 2016 7:41:44 PM","22 March 2016 7:41:44 PM +0900","37.90235","-69.5821"
1,41,"49995","22 March 2016 11:39:05 AM","22 March 2016 11:39:05 AM +0900","38.23783","-69.49483"
1,41,"49993","22 March 2016 10:01:36 AM","22 March 2016 10:01:36 AM +0900","38.25371","-69.39352"
1,41,"49983","21 March 2016 3:00:21 PM","21 March 2016 3:00:21 PM +0900","38.91189","-69.60151"
1,41,"49980","21 March 2016 11:59:43 AM","21 March 2016 11:59:43 AM +0900","38.98712","-69.65241"
1,41,"49978","21 March 2016 11:14:02 AM","21 March 2016 11:14:02 AM +0900","39.01127","-69.65569"
1,41,"49977","21 March 2016 10:18:40 AM","21 March 2016 10:18:40 AM +0900","38.81951","-70.13633"
1,41,"49974","21 March 2016 6:00:24 AM","21 March 2016 6:00:24 AM +0900","39.05809","-70.0333"
1,41,"49973","21 March 2016 4:15:29 AM","21 March 2016 4:15:29 AM +0900","39.14561","-69.98993"
1,41,"49972","21 March 2016 2:40:53 AM","21 March 2016 2:40:53 AM +0900","39.22195","-69.9461"
1,41,"49971","21 March 2016 12:47:21 AM","21 March 2016 12:47:21 AM +0900","39.33028","-69.92401"
1,41,"49966","21 March 2016 12:00:34 AM","21 March 2016 12:00:34 AM +0900","39.38721","-69.8821"
1,41,"49964","20 March 2016 11:04:21 PM","20 March 2016 11:04:21 PM +0900","39.39054","-69.87893"
1,41,"49961","20 March 2016 8:22:35 PM","20 March 2016 8:22:35 PM +0900","39.49119","-69.81092"
1,41,"49984","20 March 2016 8:19:01 PM","20 March 2016 8:19:01 PM +0900","39.49031","-69.81014"
1,41,"49959","20 March 2016 8:02:20 PM","20 March 2016 8:02:20 PM +0900","39.58793","-70.34654"
1,41,"49957","20 March 2016 4:53:51 PM","20 March 2016 4:53:51 PM +0900","39.68859","-70.28915"
1,41,"49952","20 March 2016 9:08:33 AM","20 March 2016 9:08:33 AM +0900","39.88361","-70.13588"
1,41,"49940","19 March 2016 6:46:00 AM","19 March 2016 6:46:00 AM +0900","40.60235","-69.93496"
1,41,"49939","19 March 2016 6:09:23 AM","19 March 2016 6:09:23 AM +0900","40.63711","-69.92345"
1,41,"49924","17 March 2016 10:26:32 PM","17 March 2016 10:26:32 PM +0900","40.46091","-68.70401"
1,41,"49923","17 March 2016 9:32:08 PM","17 March 2016 9:32:08 PM +0900","40.5142","-68.72396"
1,41,"49919","17 March 2016 8:40:55 PM","17 March 2016 8:40:55 PM +0900","40.51064","-68.69054"
1,41,"49915","17 March 2016 7:50:59 PM","17 March 2016 7:50:59 PM +0900","40.50639","-68.68916"
1,41,"49914","17 March 2016 7:39:52 PM","17 March 2016 7:39:52 PM +0900","40.50599","-68.69641"
1,41,"49913","17 March 2016 6:11:42 PM","17 March 2016 6:11:42 PM +0900","40.50703","-68.67829"
1,41,"49912","17 March 2016 5:27:05 PM","17 March 2016 5:27:05 PM +0900","40.5117","-68.69451"
1,41,"49911","17 March 2016 3:49:53 PM","17 March 2016 3:49:53 PM +0900","40.53534","-68.7731"
1,41,"49910","17 March 2016 11:44:27 AM","17 March 2016 11:44:27 AM +0900","40.57725","-68.58061"
1,41,"49908","17 March 2016 10:01:49 AM","17 March 2016 10:01:49 AM +0900","40.51695","-68.57751"
1,41,"49905","17 March 2016 3:24:43 AM","17 March 2016 3:24:43 AM +0900","40.43727","-68.32779"
1,41,"49918","17 March 2016 1:49:58 AM","17 March 2016 1:49:58 AM +0900","40.41117","-68.25811"
1,41,"49903","17 March 2016 1:48:51 AM","17 March 2016 1:48:51 AM +0900","40.41116","-68.2577"
1,41,"49901","17 March 2016 12:29:50 AM","17 March 2016 12:29:50 AM +0900","40.40491","-68.24814"
1,41,"49899","16 March 2016 8:15:33 PM","16 March 2016 8:15:33 PM +0900","40.24503","-68.14428"
1,41,"49898","16 March 2016 8:06:04 PM","16 March 2016 8:06:04 PM +0900","40.23357","-68.14246"
1,41,"49881","15 March 2016 12:27:20 PM","15 March 2016 12:27:20 PM +0900","39.17559","-67.35805"
1,41,"49880","15 March 2016 11:37:31 AM","15 March 2016 11:37:31 AM +0900","39.16071","-67.32685"
1,41,"49879","15 March 2016 10:48:31 AM","15 March 2016 10:48:31 AM +0900","39.1312","-67.31181"
1,41,"49875","15 March 2016 9:59:02 AM","15 March 2016 9:59:02 AM +0900","39.0958","-67.30487"
1,41,"49873","15 March 2016 9:20:58 AM","15 March 2016 9:20:58 AM +0900","39.07775","-67.27191"
1,41,"49917","15 March 2016 9:12:22 AM","15 March 2016 9:12:22 AM +0900","39.06032","-67.27465"
1,41,"49872","15 March 2016 9:05:25 AM","15 March 2016 9:05:25 AM +0900","39.06029","-67.27474"
1,41,"49868","14 March 2016 11:06:00 AM","14 March 2016 11:06:00 AM +0900","38.19832","-66.61114"
1,41,"49866","14 March 2016 10:20:02 AM","14 March 2016 10:20:02 AM +0900","38.18137","-66.6106"
1,41,"49865","14 March 2016 9:24:59 AM","14 March 2016 9:24:59 AM +0900","38.15011","-66.62855"
1,41,"49861","13 March 2016 4:31:41 PM","13 March 2016 4:31:41 PM +0900","37.52376","-67.16095"
1,41,"49916","13 March 2016 4:30:29 PM","13 March 2016 4:30:29 PM +0900","37.52361","-67.16053"
1,41,"49860","13 March 2016 2:50:20 PM","13 March 2016 2:50:20 PM +0900","37.49207","-67.04377"
1,41,"49854","13 March 2016 9:04:56 AM","13 March 2016 9:04:56 AM +0900","37.49333","-67.12786"
1,41,"49851","12 March 2016 10:32:22 PM","12 March 2016 10:32:22 PM +0900","37.45268","-66.87436"
1,41,"49847","12 March 2016 6:48:47 PM","12 March 2016 6:48:47 PM +0900","37.44012","-66.81924"
1,41,"49846","12 March 2016 6:37:08 PM","12 March 2016 6:37:08 PM +0900","37.45306","-66.84996"
1,41,"49845","12 March 2016 4:41:17 PM","12 March 2016 4:41:17 PM +0900","37.47688","-66.76404"
1,41,"49844","12 March 2016 3:04:12 PM","12 March 2016 3:04:12 PM +0900","37.47895","-66.74658"
1,41,"49843","12 March 2016 11:47:20 AM","12 March 2016 11:47:20 AM +0900","37.42607","-66.64939"
1,41,"49841","12 March 2016 11:00:25 AM","12 March 2016 11:00:25 AM +0900","37.40811","-66.59298"
1,41,"49839","12 March 2016 9:17:48 AM","12 March 2016 9:17:48 AM +0900","37.33486","-66.49561"
1,41,"49834","11 March 2016 7:22:40 PM","11 March 2016 7:22:40 PM +0900","37.2278","-66.03272"
1,41,"49832","11 March 2016 7:05:01 PM","11 March 2016 7:05:01 PM +0900","37.22453","-66.03702"
1,41,"49831","11 March 2016 5:42:44 PM","11 March 2016 5:42:44 PM +0900","37.21073","-65.87403"
1,41,"49830","11 March 2016 4:53:00 PM","11 March 2016 4:53:00 PM +0900","37.21773","-65.87296"
1,41,"49828","11 March 2016 3:12:15 PM","11 March 2016 3:12:15 PM +0900","37.17331","-65.92169"
1,41,"49827","11 March 2016 10:31:44 AM","11 March 2016 10:31:44 AM +0900","37.07458","-65.94868"
1,41,"49825","11 March 2016 9:38:53 AM","11 March 2016 9:38:53 AM +0900","36.99093","-66.12357"
1,41,"49824","11 March 2016 8:51:18 AM","11 March 2016 8:51:18 AM +0900","36.99015","-66.14406"
1,41,"49820","10 March 2016 11:10:30 PM","10 March 2016 11:10:30 PM +0900","36.97215","-65.66562"
1,41,"49818","10 March 2016 9:31:32 PM","10 March 2016 9:31:32 PM +0900","36.97585","-65.49929"
1,41,"49816","10 March 2016 7:29:59 PM","10 March 2016 7:29:59 PM +0900","36.97836","-65.51409"
1,41,"49814","10 March 2016 6:42:08 PM","10 March 2016 6:42:08 PM +0900","36.97759","-65.4913"
1,41,"49813","10 March 2016 6:13:21 PM","10 March 2016 6:13:21 PM +0900","36.97014","-65.47971"
1,41,"49812","10 March 2016 5:08:55 PM","10 March 2016 5:08:55 PM +0900","36.97861","-65.4585"
1,41,"49811","10 March 2016 3:22:51 PM","10 March 2016 3:22:51 PM +0900","36.95883","-65.3937"
1,41,"49803","10 March 2016 8:41:30 AM","10 March 2016 8:41:30 AM +0900","36.91172","-65.13516"
1,41,"49802","10 March 2016 4:44:41 AM","10 March 2016 4:44:41 AM +0900","36.89774","-64.94326"
1,41,"49836","10 March 2016 4:42:21 AM","10 March 2016 4:42:21 AM +0900","36.90627","-64.94751"
1,41,"49800","10 March 2016 3:01:38 AM","10 March 2016 3:01:38 AM +0900","36.90512","-64.89012"
1,41,"49796","9 March 2016 3:41:49 PM","9 March 2016 3:41:49 PM +0900","37.04851","-64.49895"
1,41,"49791","9 March 2016 9:35:28 AM","9 March 2016 9:35:28 AM +0900","37.01211","-64.14738"
1,41,"49790","9 March 2016 9:07:33 AM","9 March 2016 9:07:33 AM +0900","37.01757","-64.13702"
1,41,"49788","9 March 2016 3:18:22 AM","9 March 2016 3:18:22 AM +0900","37.02637","-63.81605"
1,41,"49786","8 March 2016 11:54:37 PM","8 March 2016 11:54:37 PM +0900","37.02084","-63.6112"
1,41,"49785","8 March 2016 11:02:45 PM","8 March 2016 11:02:45 PM +0900","36.99277","-63.70288"
1,41,"49784","8 March 2016 10:14:57 PM","8 March 2016 10:14:57 PM +0900","37.00224","-63.61003"
1,41,"49782","8 March 2016 7:16:54 PM","8 March 2016 7:16:54 PM +0900","37.04394","-63.3845"
1,41,"49781","8 March 2016 7:05:28 PM","8 March 2016 7:05:28 PM +0900","37.09187","-63.36047"
1,41,"49780","8 March 2016 6:34:45 PM","8 March 2016 6:34:45 PM +0900","37.09109","-63.34608"
1,41,"49779","8 March 2016 3:54:45 PM","8 March 2016 3:54:45 PM +0900","37.12309","-63.29832"
1,41,"49777","8 March 2016 10:42:57 AM","8 March 2016 10:42:57 AM +0900","37.16781","-63.01273"
1,41,"49776","8 March 2016 9:47:37 AM","8 March 2016 9:47:37 AM +0900","37.18853","-62.97579"
1,41,"49773","8 March 2016 3:24:38 AM","8 March 2016 3:24:38 AM +0900","37.2679","-62.51326"
1,41,"49765","8 March 2016 12:13:28 AM","8 March 2016 12:13:28 AM +0900","37.25335","-62.18562"
1,41,"49764","7 March 2016 11:25:36 PM","7 March 2016 11:25:36 PM +0900","37.27125","-62.12447"
1,41,"49763","7 March 2016 10:37:32 PM","7 March 2016 10:37:32 PM +0900","37.30494","-62.06033"
1,41,"49761","7 March 2016 8:54:45 PM","7 March 2016 8:54:45 PM +0900","37.32348","-62.00974"
1,41,"49760","7 March 2016 7:42:41 PM","7 March 2016 7:42:41 PM +0900","37.36344","-61.94219"
1,41,"49759","7 March 2016 7:19:35 PM","7 March 2016 7:19:35 PM +0900","37.35855","-61.96166"
1,41,"49755","7 March 2016 10:14:39 AM","7 March 2016 10:14:39 AM +0900","37.38685","-61.62984"
1,41,"49754","7 March 2016 9:23:22 AM","7 March 2016 9:23:22 AM +0900","37.37709","-61.59021"
1,41,"49768","7 March 2016 8:35:21 AM","7 March 2016 8:35:21 AM +0900","37.39072","-61.5711"
1,41,"49753","7 March 2016 8:35:10 AM","7 March 2016 8:35:10 AM +0900","37.38274","-61.56371"
1,41,"49752","7 March 2016 8:34:15 AM","7 March 2016 8:34:15 AM +0900","37.39069","-61.57106"
1,41,"49747","6 March 2016 5:34:34 AM","6 March 2016 5:34:34 AM +0900","37.62923","-60.62873"
1,41,"49746","6 March 2016 5:18:00 AM","6 March 2016 5:18:00 AM +0900","37.6511","-60.58095"
1,41,"49744","6 March 2016 2:13:45 AM","6 March 2016 2:13:45 AM +0900","37.48453","-60.56433"
1,41,"49743","5 March 2016 6:10:49 PM","5 March 2016 6:10:49 PM +0900","37.61494","-60.17031"
1,41,"49742","5 March 2016 4:24:15 PM","5 March 2016 4:24:15 PM +0900","37.67135","-60.08735"
1,41,"49741","5 March 2016 2:40:39 PM","5 March 2016 2:40:39 PM +0900","37.77315","-59.97721"
1,41,"49738","5 March 2016 10:50:51 AM","5 March 2016 10:50:51 AM +0900","37.76387","-59.87418"
1,41,"49736","5 March 2016 10:07:11 AM","5 March 2016 10:07:11 AM +0900","37.78396","-59.87695"
1,41,"49732","5 March 2016 9:14:10 AM","5 March 2016 9:14:10 AM +0900","37.77377","-59.86883"
1,41,"49729","5 March 2016 5:28:01 AM","5 March 2016 5:28:01 AM +0900","37.81197","-59.89687"
1,41,"49726","4 March 2016 8:14:35 PM","4 March 2016 8:14:35 PM +0900","38.06204","-59.64855"
1,41,"49721","4 March 2016 11:13:27 AM","4 March 2016 11:13:27 AM +0900","38.41461","-59.07475"
1,41,"49718","4 March 2016 2:28:26 AM","4 March 2016 2:28:26 AM +0900","38.30738","-59.50323"
1,41,"49716","3 March 2016 11:57:57 PM","3 March 2016 11:57:57 PM +0900","38.24381","-59.66455"
1,41,"49714","3 March 2016 10:16:21 PM","3 March 2016 10:16:21 PM +0900","38.25978","-59.74486"
1,41,"49710","3 March 2016 7:56:07 PM","3 March 2016 7:56:07 PM +0900","38.28699","-59.84866"
1,41,"49709","3 March 2016 6:58:43 PM","3 March 2016 6:58:43 PM +0900","38.30161","-59.93621"
1,41,"49708","3 March 2016 6:32:18 PM","3 March 2016 6:32:18 PM +0900","38.25913","-60.00609"
1,41,"49707","3 March 2016 4:59:27 PM","3 March 2016 4:59:27 PM +0900","38.25814","-60.0772"
1,41,"49706","3 March 2016 4:42:19 PM","3 March 2016 4:42:19 PM +0900","38.26149","-60.084"
1,41,"49705","3 March 2016 3:05:08 PM","3 March 2016 3:05:08 PM +0900","38.28926","-60.14594"
1,41,"49703","3 March 2016 9:58:37 AM","3 March 2016 9:58:37 AM +0900","38.4517","-60.25513"
1,41,"49702","3 March 2016 8:14:00 AM","3 March 2016 8:14:00 AM +0900","38.45777","-60.27117"
1,41,"49701","3 March 2016 6:47:50 AM","3 March 2016 6:47:50 AM +0900","38.41318","-60.3919"
1,41,"49700","3 March 2016 5:49:55 AM","3 March 2016 5:49:55 AM +0900","38.42699","-60.32077"
1,41,"49699","3 March 2016 5:09:58 AM","3 March 2016 5:09:58 AM +0900","38.42637","-60.31574"
1,41,"49698","3 March 2016 4:25:12 AM","3 March 2016 4:25:12 AM +0900","38.42556","-60.30604"
1,41,"49697","3 March 2016 4:16:25 AM","3 March 2016 4:16:25 AM +0900","38.41982","-60.29935"
1,41,"49696","3 March 2016 2:45:09 AM","3 March 2016 2:45:09 AM +0900","38.44435","-60.30416"
1,41,"49695","3 March 2016 1:04:49 AM","3 March 2016 1:04:49 AM +0900","38.49454","-60.3223"
1,41,"49694","3 March 2016 12:18:25 AM","3 March 2016 12:18:25 AM +0900","38.52486","-60.34766"
1,41,"49691","2 March 2016 7:06:12 PM","2 March 2016 7:06:12 PM +0900","38.65845","-60.12456"
1,41,"49692","2 March 2016 5:53:28 PM","2 March 2016 5:53:28 PM +0900","38.728","-59.9962"
1,41,"49689","2 March 2016 3:15:01 PM","2 March 2016 3:15:01 PM +0900","38.82254","-59.79166"
1,41,"49684","2 March 2016 10:13:02 AM","2 March 2016 10:13:02 AM +0900","38.70482","-59.86977"
1,41,"49683","2 March 2016 6:05:50 AM","2 March 2016 6:05:50 AM +0900","38.5681","-59.90978"
1,41,"49682","2 March 2016 6:05:11 AM","2 March 2016 6:05:11 AM +0900","38.55779","-59.98312"
1,41,"49675","2 March 2016 1:15:33 AM","2 March 2016 1:15:33 AM +0900","38.60117","-60.13856"
1,41,"49676","2 March 2016 12:34:06 AM","2 March 2016 12:34:06 AM +0900","38.63514","-60.14889"
1,41,"49673","1 March 2016 11:00:16 PM","1 March 2016 11:00:16 PM +0900","38.29616","-59.70274"
1,41,"49670","1 March 2016 5:04:22 PM","1 March 2016 5:04:22 PM +0900","38.09409","-60.35704"
1,41,"49669","1 March 2016 3:32:58 PM","1 March 2016 3:32:58 PM +0900","37.95596","-60.47311"
1,41,"49654","29 February 2016 7:07:31 AM","29 February 2016 7:07:31 AM +0900","38.09311","-62.4905"
1,41,"49652","28 February 2016 7:03:19 PM","28 February 2016 7:03:19 PM +0900","38.04638","-62.82893"
1,41,"49649","28 February 2016 6:51:20 AM","28 February 2016 6:51:20 AM +0900","38.00308","-62.76304"
1,41,"49647","27 February 2016 11:53:37 PM","27 February 2016 11:53:37 PM +0900","38.1121","-63.89169"
1,41,"49644","27 February 2016 11:07:56 PM","27 February 2016 11:07:56 PM +0900","38.34961","-64.39242"
1,41,"49646","27 February 2016 10:18:32 PM","27 February 2016 10:18:32 PM +0900","38.12365","-64.07126"
1,41,"49641","27 February 2016 7:32:54 PM","27 February 2016 7:32:54 PM +0900","38.21104","-65.18165"
1,41,"49639","27 February 2016 7:14:35 PM","27 February 2016 7:14:35 PM +0900","38.23621","-65.51512"
1,41,"49637","27 February 2016 5:48:10 PM","27 February 2016 5:48:10 PM +0900","38.17796","-65.90922"
1,41,"49636","27 February 2016 5:32:05 PM","27 February 2016 5:32:05 PM +0900","38.21333","-65.87499"
1,41,"49634","27 February 2016 9:58:30 AM","27 February 2016 9:58:30 AM +0900","38.37702","-66.53186"
1,41,"49630","26 February 2016 9:47:03 PM","26 February 2016 9:47:03 PM +0900","38.50337","-66.40643"
1,41,"49629","26 February 2016 8:00:12 PM","26 February 2016 8:00:12 PM +0900","38.47425","-66.62496"
1,41,"49627","26 February 2016 7:47:58 PM","26 February 2016 7:47:58 PM +0900","38.501","-66.60506"
1,41,"49626","26 February 2016 7:26:25 PM","26 February 2016 7:26:25 PM +0900","38.49345","-66.6736"
1,41,"49625","26 February 2016 6:21:44 PM","26 February 2016 6:21:44 PM +0900","38.47768","-66.80674"
1,41,"49628","26 February 2016 6:16:52 PM","26 February 2016 6:16:52 PM +0900","38.47662","-66.8042"
1,41,"49624","26 February 2016 5:55:01 PM","26 February 2016 5:55:01 PM +0900","38.4734","-66.84958"
1,41,"49623","26 February 2016 5:43:29 PM","26 February 2016 5:43:29 PM +0900","38.49683","-66.90571"
1,41,"49619","26 February 2016 4:15:55 PM","26 February 2016 4:15:55 PM +0900","38.4658","-67.30177"
1,41,"49616","26 February 2016 10:21:17 AM","26 February 2016 10:21:17 AM +0900","38.49101","-67.42739"
1,41,"49615","26 February 2016 7:07:51 AM","26 February 2016 7:07:51 AM +0900","38.44151","-67.87044"
1,41,"49614","26 February 2016 7:05:59 AM","26 February 2016 7:05:59 AM +0900","38.44087","-67.86561"
1,41,"49613","26 February 2016 5:59:52 AM","26 February 2016 5:59:52 AM +0900","38.41821","-68.03047"
1,41,"49612","26 February 2016 5:26:15 AM","26 February 2016 5:26:15 AM +0900","38.39736","-68.11055"
1,41,"49611","26 February 2016 3:46:07 AM","26 February 2016 3:46:07 AM +0900","38.3472","-68.30919"
1,41,"49610","26 February 2016 2:12:16 AM","26 February 2016 2:12:16 AM +0900","38.27641","-68.55946"
1,41,"49608","25 February 2016 8:15:51 PM","25 February 2016 8:15:51 PM +0900","38.30452","-70.08934"
1,41,"49603","25 February 2016 7:42:54 PM","25 February 2016 7:42:54 PM +0900","38.26496","-70.23219"
1,41,"49601","25 February 2016 6:03:18 PM","25 February 2016 6:03:18 PM +0900","38.17212","-70.36998"
1,41,"49600","25 February 2016 5:13:34 PM","25 February 2016 5:13:34 PM +0900","38.04953","-70.47527"
1,41,"49598","25 February 2016 4:29:12 PM","25 February 2016 4:29:12 PM +0900","37.94635","-70.48358"
1,41,"49596","25 February 2016 12:23:55 PM","25 February 2016 12:23:55 PM +0900","37.73828","-70.65152"
1,41,"49591","25 February 2016 8:05:41 AM","25 February 2016 8:05:41 AM +0900","37.68273","-70.67629"
1,41,"49571","23 February 2016 11:37:01 PM","23 February 2016 11:37:01 PM +0900","36.39787","-74.36761"
1,41,"49543","22 February 2016 2:51:13 AM","22 February 2016 2:51:13 AM +0900","34.72471","-75.37451"
1,41,"49541","22 February 2016 12:25:08 AM","22 February 2016 12:25:08 AM +0900","34.44468","-75.19693"
1,41,"49514","20 February 2016 1:08:39 AM","20 February 2016 1:08:39 AM +0900","32.67283","-75.64053"
1,41,"49509","19 February 2016 8:21:50 PM","19 February 2016 8:21:50 PM +0900","32.62347","-75.66035"
1,41,"49507","19 February 2016 8:23:23 AM","19 February 2016 8:23:23 AM +0900","32.30044","-75.36082"
1,41,"49506","19 February 2016 7:06:31 AM","19 February 2016 7:06:31 AM +0900","32.29465","-75.35824"
1,41,"49503","18 February 2016 6:13:24 PM","18 February 2016 6:13:24 PM +0900","32.07288","-75.29014"
1,41,"49501","18 February 2016 11:27:16 AM","18 February 2016 11:27:16 AM +0900","31.95709","-75.19903"
1,41,"49498","18 February 2016 10:33:45 AM","18 February 2016 10:33:45 AM +0900","31.94671","-75.19227"
1,41,"49497","18 February 2016 9:40:36 AM","18 February 2016 9:40:36 AM +0900","31.94033","-75.18865"
1,41,"49496","18 February 2016 7:31:47 AM","18 February 2016 7:31:47 AM +0900","31.8931","-75.09094"
1,41,"49493","17 February 2016 7:33:19 PM","17 February 2016 7:33:19 PM +0900","31.55061","-75.08635"
1,41,"49490","17 February 2016 12:28:43 AM","17 February 2016 12:28:43 AM +0900","31.31802","-75.06342"
1,41,"49489","16 February 2016 10:42:29 PM","16 February 2016 10:42:29 PM +0900","31.32481","-75.01675"
1,41,"49488","16 February 2016 9:23:39 PM","16 February 2016 9:23:39 PM +0900","31.2834","-75.0717"
1,41,"49487","16 February 2016 8:46:07 PM","16 February 2016 8:46:07 PM +0900","31.21895","-75.05045"
1,41,"49486","16 February 2016 8:14:42 PM","16 February 2016 8:14:42 PM +0900","31.12804","-75.12422"
1,41,"49485","16 February 2016 7:42:25 PM","16 February 2016 7:42:25 PM +0900","30.99545","-75.01815"
1,41,"49483","16 February 2016 6:06:52 PM","16 February 2016 6:06:52 PM +0900","30.97965","-74.7775"
1,41,"49482","16 February 2016 4:33:09 PM","16 February 2016 4:33:09 PM +0900","30.97679","-74.63351"
1,41,"49478","16 February 2016 10:31:38 AM","16 February 2016 10:31:38 AM +0900","30.96471","-74.67292"
1,41,"49477","16 February 2016 8:25:34 AM","16 February 2016 8:25:34 AM +0900","30.97596","-74.61745"
1,41,"49476","16 February 2016 7:27:06 AM","16 February 2016 7:27:06 AM +0900","30.97842","-74.59447"
1,41,"49475","16 February 2016 7:15:20 AM","16 February 2016 7:15:20 AM +0900","30.9226","-74.76567"
1,41,"49474","16 February 2016 3:56:43 AM","16 February 2016 3:56:43 AM +0900","30.92689","-74.663"
1,41,"49472","16 February 2016 2:23:36 AM","16 February 2016 2:23:36 AM +0900","30.95229","-74.57886"
1,41,"49471","16 February 2016 12:52:33 AM","16 February 2016 12:52:33 AM +0900","30.95046","-74.5773"
1,41,"49470","16 February 2016 12:03:03 AM","16 February 2016 12:03:03 AM +0900","30.94533","-74.55033"
1,41,"49463","15 February 2016 4:10:17 AM","15 February 2016 4:10:17 AM +0900","31.27419","-73.80683"
1,41,"49462","14 February 2016 9:33:22 PM","14 February 2016 9:33:22 PM +0900","31.24258","-73.8644"
1,41,"49461","14 February 2016 4:53:48 PM","14 February 2016 4:53:48 PM +0900","31.32843","-73.67518"
1,41,"49459","14 February 2016 7:39:46 AM","14 February 2016 7:39:46 AM +0900","31.51187","-73.22171"
1,41,"49457","14 February 2016 7:38:59 AM","14 February 2016 7:38:59 AM +0900","31.50718","-73.24163"
1,41,"49458","14 February 2016 6:00:14 AM","14 February 2016 6:00:14 AM +0900","31.53031","-73.16881"
1,41,"49456","14 February 2016 5:53:50 AM","14 February 2016 5:53:50 AM +0900","31.5207","-73.19442"
1,41,"49455","14 February 2016 4:24:42 AM","14 February 2016 4:24:42 AM +0900","31.55916","-73.12824"
1,41,"49454","14 February 2016 2:43:23 AM","14 February 2016 2:43:23 AM +0900","31.52363","-73.09282"
1,41,"49453","13 February 2016 11:46:27 PM","13 February 2016 11:46:27 PM +0900","31.47904","-72.87147"
1,41,"49446","13 February 2016 6:28:51 PM","13 February 2016 6:28:51 PM +0900","31.83843","-72.50434"
1,41,"49438","13 February 2016 6:13:23 AM","13 February 2016 6:13:23 AM +0900","31.92453","-71.84075"
1,41,"49429","12 February 2016 8:19:25 AM","12 February 2016 8:19:25 AM +0900","31.74633","-71.68534"
1,41,"49428","12 February 2016 8:06:08 AM","12 February 2016 8:06:08 AM +0900","31.70178","-71.68222"
1,41,"49425","12 February 2016 6:24:18 AM","12 February 2016 6:24:18 AM +0900","31.73757","-71.60929"
1,41,"49423","12 February 2016 4:51:10 AM","12 February 2016 4:51:10 AM +0900","31.97987","-71.51179"
1,41,"49421","11 February 2016 10:52:59 PM","11 February 2016 10:52:59 PM +0900","32.3056","-71.53564"
1,41,"49419","11 February 2016 9:07:58 PM","11 February 2016 9:07:58 PM +0900","32.36183","-71.5283"
1,41,"49417","11 February 2016 7:26:16 PM","11 February 2016 7:26:16 PM +0900","32.44532","-71.52041"
1,41,"49416","11 February 2016 5:51:58 PM","11 February 2016 5:51:58 PM +0900","32.51449","-71.52656"
1,41,"49415","11 February 2016 5:27:33 PM","11 February 2016 5:27:33 PM +0900","32.4929","-71.50475"
1,41,"49409","11 February 2016 7:11:34 AM","11 February 2016 7:11:34 AM +0900","32.94369","-71.42857"
1,41,"49408","11 February 2016 6:35:11 AM","11 February 2016 6:35:11 AM +0900","32.96678","-71.42766"
1,41,"49406","11 February 2016 4:56:40 AM","11 February 2016 4:56:40 AM +0900","33.09271","-71.44977"
1,41,"49405","11 February 2016 3:25:03 AM","11 February 2016 3:25:03 AM +0900","33.16177","-71.47952"
1,41,"49402","10 February 2016 11:13:20 PM","10 February 2016 11:13:20 PM +0900","33.2352","-71.50534"
